ano,id_municipio,tipo_estabelecimento,cnae_2,quantidade_vinculos_ativos,cep,geometry,grupo_cnae
2023,3106200,1,18130,2,31035204,POINT (613964.8107046044 7799486.326330024),C
2023,3106200,1,32116,2,31110050,POINT (611724.3454627277 7798270.49813969),C
2023,3106200,1,10911,2,30190000,POINT (611069.5145735417 7796494.02922526),C
2023,3106200,1,31012,2,31565240,POINT (607836.8329321342 7806793.440657487),C
2023,3106200,1,11135,2,31060490,POINT (615233.8676916868 7800175.509755453),C
2023,3106200,1,25420,2,30690230,POINT (599716.4100447024 7790206.486577086),C
2023,3106200,1,13405,2,31741155,POINT (609994.3664005715 7805538.174493732),C
2023,3106200,1,10996,2,30150280,POINT (612313.6556342867 7796801.297514062),C
2023,3106200,1,14118,2,30710580,POINT (608645.4300796513 7797799.153700128),C
2023,3106200,1,10996,2,30180006,POINT (610637.130850555 7796851.807595323),C
2023,3106200,1,25993,2,30580002,POINT (605658.1366429963 7792355.626868982),C
2023,3106200,1,10911,2,31610260,POINT (609609.3692968325 7808951.649935227),C
2023,3106200,1,10911,2,30350040,POINT (610378.4098944613 7794751.50149556),C
2023,3106200,1,25128,2,31573150,POINT (606110.9164122446 7808947.502723353),C
2023,3106200,1,25993,2,31160610,POINT (611997.2669767995 7802516.094302711),C
2023,3106200,1,25420,2,31150480,POINT (610442.9831181675 7801597.082142187),C
2023,3106200,1,10996,2,30180005,POINT (610745.184670257 7796911.650417602),C
2023,3106200,1,26604,2,30494270,POINT (609194.0584368882 7791863.435797977),C
2023,3106200,1,10911,2,30628000,POINT (603871.7220697864 7787371.250852637),C
2023,3106200,1,10961,2,30530600,POINT (604825.8205653884 7795504.346129708),C
2023,3106200,1,14126,2,30516570,POINT (606237.2607923612 7793496.793034352),C
2023,3106200,1,14126,2,30140082,POINT (610856.6541790438 7796034.69804625),C
2023,3106200,1,14126,2,30431225,POINT (608153.3982248106 7795110.642468099),C
2023,3106200,1,14126,2,30421173,POINT (607389.1042899226 7795921.754559871),C
2023,3106200,1,23303,3,31742790,POINT (612468.2130822621 7808140.610954782),C
2023,3106200,1,32507,3,31130550,POINT (610804.2619977344 7800046.582958511),C
2023,3106200,1,25128,3,31580110,POINT (604776.7366471504 7808464.603379317),C
2023,3106200,1,25420,3,31155120,POINT (610826.9212416902 7802141.202983452),C
2023,3106200,1,25420,3,31110656,POINT (611512.0241806068 7798757.396145284),C
2023,3106200,1,10911,3,30285260,POINT (615968.5446896892 7798651.78413424),C
2023,3106200,1,31012,3,30575400,POINT (606862.4799630732 7791753.482529281),C
2023,3106200,1,26515,3,30421023,POINT (607216.118210076 7796201.382171855),C
2023,3106200,1,23915,3,31578660,POINT (604051.8380966614 7808422.599756038),C
2023,3106200,1,10929,3,30140001,POINT (612452.878911367 7796319.022285043),C
2023,3106200,1,33147,3,30530000,POINT (604647.9434408122 7796401.661538703),C
2023,3106200,1,31012,3,30860130,POINT (604105.4774474527 7797613.968152207),C
2023,3106200,1,10911,3,30530100,POINT (604410.7101300618 7796281.736681464),C
2023,3106200,1,10911,3,30360240,POINT (609868.2113458181 7792369.423366366),C
2023,3106200,1,25934,3,31230030,POINT (608646.9408773164 7798422.70538925),C
2023,3106200,1,10911,3,30520460,POINT (602698.714340496 7794979.650738188),C
2023,3106200,1,11135,3,30150318,POINT (611994.6786841045 7794971.645625809),C
2023,3106200,1,32990,3,30644070,POINT (603413.0708752221 7788540.026191116),C
2023,3106200,1,15211,3,30411145,POINT (608931.4948132596 7796578.995734131),C
2023,3106200,1,33295,3,30610220,POINT (604298.9542089391 7792852.951058761),C
2023,3106200,1,10139,3,31370055,POINT (604837.1675055763 7805970.38412209),C
2023,3106200,1,13511,3,30642630,POINT (603170.3829862515 7789449.403100346),C
2023,3106200,1,10538,3,31515200,POINT (609278.3153140051 7807817.0868899515),C
2023,3106200,1,13511,3,31870250,POINT (614560.6080922098 7805266.672278716),C
2023,3106200,1,32507,3,30140081,POINT (611774.3071463571 7795769.975742307),C
2023,3106200,1,10911,3,30180114,POINT (610479.042675574 7797019.867941896),C
2023,3106200,1,17311,3,31720480,POINT (609965.781328765 7805971.1358455755),C
2023,3106200,1,31012,3,30620390,POINT (604164.2434802819 7789036.291808974),C
2023,3106200,1,10996,3,31360280,POINT (603316.1610232469 7802400.336611465),C
2023,3106200,1,32507,3,30810000,POINT (606748.5182189122 7799645.723718284),C
2023,3106200,1,18130,3,30110008,POINT (612059.5437043788 7797711.496175712),C
2023,3106200,1,32124,3,30830080,POINT (604748.8147251351 7798136.390458309),C
2023,3106200,1,10911,3,30620040,POINT (604381.3315023449 7790509.360518892),C
2023,3106200,1,10911,3,31580340,POINT (605181.3340373185 7807511.497824645),C
2023,3106200,1,13405,3,30421450,POINT (607502.1237886046 7794999.129879849),C
2023,3106200,1,33147,3,31155710,POINT (611813.5220370867 7802284.61357782),C
2023,3106200,1,31012,3,31530080,POINT (607324.090788716 7807059.9690562785),C
2023,3106200,1,33147,3,31080140,POINT (614041.0003286804 7800699.639700975),C
2023,3106200,1,14126,3,31814160,POINT (613536.9608360234 7801598.527206834),C
2023,3106200,1,14126,3,31560300,POINT (607168.0989100318 7805970.031389961),C
2023,3106200,1,14126,3,30720100,POINT (607249.9574573492 7797598.11687608),C
2023,3106200,1,25390,4,30830390,POINT (604012.5273362465 7799342.308836356),C
2023,3106200,1,33210,4,31155370,POINT (610752.3179602777 7802532.277042984),C
2023,3106200,1,25128,4,31985230,POINT (614665.2628149937 7804140.492282169),C
2023,3106200,1,10911,4,31110130,POINT (611374.2878726287 7798214.219104981),C
2023,3106200,1,31012,4,31870180,POINT (614443.5744799447 7804835.910713975),C
2023,3106200,1,10511,4,31920000,POINT (613309.5897740644 7801714.4267193265),C
2023,3106200,1,28232,4,30710010,POINT (609859.2705173641 7797843.611382339),C
2023,3106200,1,14118,4,30421163,POINT (607227.9031520446 7795925.233735866),C
2023,3106200,1,10538,4,30180114,POINT (610479.042675574 7797019.867941896),C
2023,3106200,1,25128,4,31580410,POINT (605041.649182085 7807298.121260569),C
2023,3106200,1,10911,4,30170090,POINT (612012.764342325 7797789.502461333),C
2023,3106200,1,25390,4,31930029,POINT (614548.0531105519 7801941.083938456),C
2023,3106200,1,22196,4,30532140,POINT (604148.8434279454 7794892.987070184),C
2023,3106200,1,25390,4,31230070,POINT (608500.6981693979 7798694.070070034),C
2023,3106200,1,10945,4,30775220,POINT (607862.5129631838 7800164.9105035085),C
2023,3106200,1,33121,4,31080154,POINT (613939.5302627994 7801585.391500853),C
2023,3106200,1,29506,4,30850000,POINT (604876.7157205845 7797785.7134060245),C
2023,3106200,1,22196,4,31515200,POINT (609278.3153140051 7807817.0868899515),C
2023,3106200,1,20622,4,30390520,POINT (608745.0531415542 7788977.7329330705),C
2023,3106200,1,18130,4,31320380,POINT (606100.0354398353 7800586.769205878),C
2023,3106200,1,20622,4,31748025,POINT (610191.8150775263 7808892.158951329),C
2023,3106200,1,10911,5,30421340,POINT (606534.4919691192 7801374.517571393),C
2023,3106200,1,10961,5,31720300,POINT (609656.9377101753 7807095.986679008),C
2023,3106200,1,23915,5,31660000,POINT (606967.7668524551 7809889.611454338),C
2023,3106200,1,10911,5,31570490,POINT (606434.6441514402 7809407.058871726),C
2023,3106200,1,23915,5,30720460,POINT (607240.8872372068 7797869.581881051),C
2023,3106200,1,20312,5,31990100,POINT (616001.8088825524 7804267.07738444),C
2023,3106200,1,25128,5,30421366,POINT (607637.1091100813 7794522.147583441),C
2023,3106200,1,33147,5,30820272,POINT (604815.9090273551 7798316.57051305),C
2023,3106200,1,32507,5,30140110,POINT (612201.5845640819 7795230.585338589),C
2023,3106200,1,28216,5,30850290,POINT (604633.5135650516 7797251.596856117),C
2023,3106200,1,10911,5,30870100,POINT (604095.4858176139 7798756.657046567),C
2023,3106200,1,22196,5,31510070,POINT (608674.7530028924 7808649.485896496),C
2023,3106200,1,25993,5,30570020,POINT (606316.5151311163 7793163.110640684),C
2023,3106200,1,18229,5,31950540,POINT (615180.1052543359 7803280.726683566),C
2023,3106200,1,23915,5,31150000,POINT (610796.4464117935 7800989.354028699),C
2023,3106200,1,23915,5,30620330,POINT (603788.9694509238 7789309.094565098),C
2023,3106200,1,32507,5,30130001,POINT (610940.9095915728 7797283.569848858),C
2023,3106200,1,25993,5,31255160,POINT (609609.8520178599 7801935.170012089),C
2023,3106200,1,32507,5,31210220,POINT (610060.3725015775 7798006.932434113),C
2023,3106200,1,18130,5,30530300,POINT (604588.2474504746 7796203.04807931),C
2023,3106200,1,25420,5,31170650,POINT (612705.2962508028 7801246.825145905),C
2023,3106200,1,29506,5,31610005,POINT (608867.0430374964 7808912.366141412),C
2023,3106200,1,10911,5,30310040,POINT (611931.9946466649 7794695.373768346),C
2023,3106200,1,14126,5,30692700,POINT (599585.2813088121 7788592.783895686),C
2023,3106200,1,14126,5,31030240,POINT (613239.5716557626 7798500.148488679),C
2023,3106200,1,14126,5,30627200,POINT (602375.6767084022 7788595.021786865),C
2023,3106200,1,14126,5,31250460,POINT (609479.683670868 7801012.76260037),C
2023,3106200,1,23192,6,31950060,POINT (615216.5926797925 7802019.17490428),C
2023,3106200,1,33121,6,31110170,POINT (611484.7981074248 7798509.590531129),C
2023,3106200,1,18211,6,30590230,POINT (605494.3998703334 7792500.855279509),C
2023,3106200,1,10911,6,30240280,POINT (612843.0212740311 7795817.381412597),C
2023,3106200,1,33121,6,30775330,POINT (607926.1953868801 7799782.281670458),C
2023,3106200,1,23303,6,31573240,POINT (605907.8988085692 7809366.490907086),C
2023,3106200,1,10911,6,30624080,POINT (605077.5980290084 7788708.309781812),C
2023,3106200,1,10538,6,30620180,POINT (604761.7549871485 7790124.862138405),C
2023,3106200,1,10139,6,31360090,POINT (603737.3026495228 7802211.221122577),C
2023,3106200,1,20720,6,30411480,POINT (607376.5651851515 7796309.706949018),C
2023,3106200,1,29506,6,31730600,POINT (610556.184154506 7806254.906137407),C
2023,3106200,1,32124,6,30411153,POINT (608803.7187593101 7796455.058055688),C
2023,3106200,1,10911,6,30350040,POINT (610378.4098944613 7794751.50149556),C
2023,3106200,1,33139,6,30431380,POINT (608115.3694962544 7794345.400073178),C
2023,3106200,1,10911,7,30710550,POINT (608932.2061959209 7798066.795821777),C
2023,3106200,1,20738,7,31525365,POINT (606830.7204866039 7807532.20706388),C
2023,3106200,1,10112,7,30730510,POINT (605859.024286714 7797787.571589405),C
2023,3106200,1,25420,7,31842540,POINT (613243.4377887237 7806441.700218342),C
2023,3106200,1,11135,7,30140131,POINT (611832.5331995698 7795035.999294791),C
2023,3106200,1,22129,7,31170030,POINT (612349.8512721914 7800053.169823759),C
2023,3106200,1,33139,7,30865100,POINT (602725.8624635028 7798006.886924086),C
2023,3106200,1,32507,7,30575180,POINT (607667.3987230305 7790867.846350442),C
2023,3106200,1,10911,7,31872300,POINT (616025.6534243508 7807425.843899715),C
2023,3106200,1,25420,7,30662290,POINT (600998.4809070621 7788931.626457948),C
2023,3106200,1,32507,7,30532060,POINT (604182.8855034108 7795033.010483275),C
2023,3106200,1,31012,7,30622400,POINT (604958.2884208078 7789575.846842384),C
2023,3106200,1,20631,7,31744335,POINT (610730.1823557201 7807567.956540606),C
2023,3106200,1,33121,7,31255170,POINT (609227.1011637574 7801658.210381579),C
2023,3106200,1,23915,7,30320000,POINT (610925.8311542092 7793138.406820326),C
2023,3106200,1,10911,7,30622020,POINT (605558.4156894133 7789820.821902302),C
2023,3106200,1,14126,7,30441014,POINT (609041.824402185 7795641.259876423),C
2023,3106200,1,14126,7,30112000,POINT (611151.5384321467 7794949.230272654),C
2023,3106200,1,22293,8,30775240,POINT (608049.2749503546 7800240.971624865),C
2023,3106200,1,10911,8,31540000,POINT (605711.9491886019 7807514.131684845),C
2023,3106200,1,10961,8,31255060,POINT (608926.2234290242 7801457.166845976),C
2023,3106200,1,10996,8,31110732,POINT (610613.5228971993 7799173.3858154975),C
2023,3106200,1,23915,8,30640070,POINT (602186.9622160551 7790830.181816423),C
2023,3106200,1,29506,8,31610670,POINT (609877.2506559358 7809001.007992589),C
2023,3106200,1,26515,8,30570000,POINT (606436.9700635921 7793272.774026895),C
2023,3106200,1,16293,8,30570340,POINT (607673.0613881535 7792683.912885049),C
2023,3106200,1,18130,8,30190060,POINT (611113.2363536702 7796809.587206901),C
2023,3106200,1,10911,8,30670565,POINT (602625.1388490497 7787301.63205049),C
2023,3106200,1,20622,8,30512740,POINT (604293.766545926 7794054.520271),C
2023,3106200,1,10911,8,31535620,POINT (607153.2264364574 7809043.225424083),C
2023,3106200,1,32990,8,31255190,POINT (609286.6668451901 7802061.355898442),C
2023,3106200,1,25926,8,31255180,POINT (609435.7384449337 7802070.971322649),C
2023,3106200,1,27406,8,31710400,POINT (609483.2838780407 7805454.395819402),C
2023,3106200,1,14126,8,30411180,POINT (606958.2092677724 7794683.322966745),C
2023,3106200,1,25420,9,31990080,POINT (615661.3470506526 7804169.26636561),C
2023,3106200,1,33121,9,30575843,POINT (606893.7110444126 7790541.1207663035),C
2023,3106200,1,29492,9,31255150,POINT (609656.1430663641 7801757.500493497),C
2023,3106200,1,10911,9,31110130,POINT (611374.2878726287 7798214.219104981),C
2023,3106200,1,22129,9,30220000,POINT (612909.3467211042 7794956.31069012),C
2023,3106200,1,10937,9,31535265,POINT (606208.5974377668 7808604.462795544),C
2023,3106200,1,25993,9,30664000,POINT (600401.747247779 7788334.724737674),C
2023,3106200,1,32507,9,30130135,POINT (611810.8324214983 7795235.538372124),C
2023,3106200,1,25322,9,31255180,POINT (609435.7384449337 7802070.971322649),C
2023,3106200,1,23915,9,31610000,POINT (609177.7568882804 7808580.269838305),C
2023,3106200,1,10911,9,30411298,POINT (607991.902176843 7796464.415520911),C
2023,3106200,1,10961,10,31610010,POINT (609042.0944439573 7808722.561292363),C
2023,3106200,1,25128,10,31250682,POINT (608715.6739583106 7800945.734577056),C
2023,3106200,1,10911,10,31630250,POINT (609341.6383921597 7810578.395641703),C
2023,3106200,1,10911,10,31015015,POINT (613316.9508250195 7798068.397333173),C
2023,3106200,1,14134,10,31060310,POINT (614678.4606322054 7799880.920927769),C
2023,3106200,1,25993,10,31950530,POINT (615300.7287449462 7803177.592833342),C
2023,3106200,1,10911,10,31620310,POINT (607977.938458074 7809208.378918242),C
2023,3106200,1,31012,10,30662090,POINT (600109.8120370065 7789543.818927469),C
2023,3106200,1,14126,10,31170490,POINT (613227.0228302367 7801192.631791929),C
2023,3106200,1,20631,11,31030065,POINT (613911.1781473801 7798256.684140777),C
2023,3106200,1,10911,11,30411325,POINT (607782.7419153426 7796543.206887738),C
2023,3106200,1,10937,11,30494180,POINT (608797.0914619204 7792551.908382),C
2023,3106200,1,33147,11,30535070,POINT (605215.3338116053 7796876.304927237),C
2023,3106200,1,25993,11,30120010,POINT (612074.5678930909 7797084.182446393),C
2023,3106200,1,13405,11,30730420,POINT (606188.6804364371 7797477.667669046),C
2023,3106200,1,25420,11,31748054,POINT (610423.294738821 7810307.564300077),C
2023,3106200,1,18130,1,31255160,POINT (609609.8520178599 7801935.170012089),C
2023,3106200,1,31012,1,31270760,POINT (608804.6552786821 7804447.409083368),C
2023,3106200,1,25390,1,31680200,POINT (604821.8893953124 7810455.707012409),C
2023,3106200,1,32507,1,30280530,POINT (615067.3348357591 7798499.172636782),C
2023,3106200,1,10325,1,31510300,POINT (608375.2260113508 7808804.416782641),C
2023,3106200,1,10996,1,30390210,POINT (607647.9324823406 7788297.396132667),C
2023,3106200,1,17494,1,31270070,POINT (609731.7296498416 7803098.330341248),C
2023,3106200,1,10911,1,30860330,POINT (603739.756537487 7798439.10829667),C
2023,3106200,1,13511,1,31270410,POINT (609856.7057391589 7804046.893879864),C
2023,3106200,1,28291,1,30850000,POINT (604876.7157205845 7797785.7134060245),C
2023,3106200,1,25322,1,31530250,POINT (606677.398078127 7807010.58498211),C
2023,3106200,1,18130,1,31210420,POINT (609659.8760221757 7798498.136949042),C
2023,3106200,1,25993,1,31150270,POINT (610799.2613457054 7801482.288987549),C
2023,3106200,1,32990,1,30820460,POINT (604892.3407902841 7799007.259904643),C
2023,3106200,1,32507,1,30775240,POINT (608049.2749503546 7800240.971624865),C
2023,3106200,1,22196,1,31748096,POINT (610454.3179412888 7809906.148755143),C
2023,3106200,1,33210,1,30550350,POINT (606399.3217002782 7794071.095574362),C
2023,3106200,1,10911,1,31035200,POINT (613824.3681524534 7799114.045986235),C
2023,3106200,1,33139,1,30451669,POINT (608018.4643854529 7793466.713457286),C
2023,3106200,1,28224,1,30421163,POINT (607227.9031520446 7795925.233735866),C
2023,3106200,1,25934,1,31230030,POINT (608646.9408773164 7798422.70538925),C
2023,3106200,1,18229,1,31510030,POINT (609009.3870829381 7808502.721334197),C
2023,3106200,1,18229,1,30710140,POINT (609826.0239704206 7797457.131751835),C
2023,3106200,1,25128,1,31255050,POINT (608695.6375656308 7801464.084976735),C
2023,3106200,1,14134,1,30380262,POINT (609888.4565742248 7794404.181273234),C
2023,3106200,1,33147,1,31814520,POINT (612459.0695070598 7805226.216741458),C
2023,3106200,1,10911,1,31872050,POINT (615625.3803753891 7806705.991505409),C
2023,3106200,1,23915,1,31255230,POINT (609728.9903224219 7802124.0457290625),C
2023,3106200,1,18229,1,31520190,POINT (607773.2564513619 7808196.319918411),C
2023,3106200,1,33139,1,30580002,POINT (605658.1366429963 7792355.626868982),C
2023,3106200,1,10911,1,30431089,POINT (608383.7750159901 7795505.8258308),C
2023,3106200,1,14134,1,30662050,POINT (600630.7062652269 7789748.630746374),C
2023,3106200,1,20991,1,30380403,POINT (609214.9208984424 7794391.229745487),C
2023,3106200,1,32507,1,30494170,POINT (609122.1981864319 7792525.142588442),C
2023,3106200,1,32990,1,31210800,POINT (609696.4751130895 7801004.870106285),C
2023,3106200,1,18130,1,31910064,POINT (612274.415175661 7802866.9926939085),C
2023,3106200,1,33121,1,30810160,POINT (605922.6061108521 7799050.541195929),C
2023,3106200,1,10538,1,30720260,POINT (607438.2241501829 7797176.501656003),C
2023,3106200,1,25993,1,30642500,POINT (603482.6951308239 7789445.6461207755),C
2023,3106200,1,33210,1,31150530,POINT (610588.0028650875 7801509.620515416),C
2023,3106200,1,32116,1,30750180,POINT (606699.8218460105 7799135.165832531),C
2023,3106200,1,14118,1,31030120,POINT (612677.2303905365 7798201.840368564),C
2023,3106200,1,32507,1,30380103,POINT (608814.2170363822 7793323.528429205),C
2023,3106200,1,18229,1,30360290,POINT (610298.3887966695 7792624.567297922),C
2023,3106200,1,23117,1,31615250,POINT (607913.6597240956 7809501.351518203),C
2023,3106200,1,10911,1,31210630,POINT (609466.8089361163 7798983.821754402),C
2023,3106200,1,25390,1,31110840,POINT (611176.7312887515 7799559.225573095),C
2023,3106200,1,25993,1,30730660,POINT (606375.2686393261 7798224.535286167),C
2023,3106200,1,14134,1,31155240,POINT (611274.7292133961 7801729.482053201),C
2023,3106200,1,32914,1,31520100,POINT (608263.0158686865 7807926.983414673),C
2023,3106200,1,23915,1,31930490,POINT (614168.2354864824 7803579.411189361),C
2023,3106200,1,10996,1,31565040,POINT (607946.6113374223 7805889.778389528),C
2023,3106200,1,16293,1,31035290,POINT (613539.5698508966 7798935.557402555),C
2023,3106200,1,15211,1,30610010,POINT (604169.6626054518 7792889.395398121),C
2023,3106200,1,33295,1,30690270,POINT (599510.9007660736 7790543.425732742),C
2023,3106200,1,18130,1,30881440,POINT (603189.8945384899 7800160.268451573),C
2023,3106200,1,23915,1,30865380,POINT (602161.5743074128 7797707.053921766),C
2023,3106200,1,31012,1,30570050,POINT (606238.3994859306 7792887.491040142),C
2023,3106200,1,23494,1,31615190,POINT (608629.8399102296 7809685.34703665),C
2023,3106200,1,25420,1,31840050,POINT (613053.8280132645 7806147.677666195),C
2023,3106200,1,16226,1,30514000,POINT (605182.4119372086 7793341.303611444),C
2023,3106200,1,10911,1,30668025,POINT (600888.7962557802 7788495.5976723805),C
2023,3106200,1,14223,1,31720545,POINT (610017.5074400837 7806514.797484303),C
2023,3106200,1,25322,1,30510000,POINT (604943.6396112863 7795029.020040604),C
2023,3106200,1,33295,1,30130171,POINT (611283.0658439767 7795697.953266177),C
2023,3106200,1,10911,1,31140270,POINT (611685.9210472022 7799704.172830438),C
2023,3106200,1,25322,1,31720300,POINT (609656.9377101753 7807095.986679008),C
2023,3106200,1,31012,1,30820272,POINT (604815.9090273551 7798316.57051305),C
2023,3106200,1,10937,1,30315380,POINT (612071.3603866703 7792930.376308026),C
2023,3106200,1,25420,1,30550060,POINT (606417.0333601037 7795170.273242525),C
2023,3106200,1,25438,1,30855500,POINT (602725.3014684134 7796753.654887661),C
2023,3106200,1,18211,1,31210570,POINT (609454.4558823709 7798593.359986104),C
2023,3106200,1,31012,1,30720360,POINT (606796.3685638392 7797729.171215143),C
2023,3106200,1,31012,1,31510500,POINT (608883.889524475 7808195.139965426),C
2023,3106200,1,33139,1,31255640,POINT (610428.2860737672 7803296.397786191),C
2023,3106200,1,10961,1,31744775,POINT (611201.8186258043 7808664.089465344),C
2023,3106200,1,17311,1,30750510,POINT (607148.1888086753 7799064.556357437),C
2023,3106200,1,14142,1,31030400,POINT (612816.509433451 7798936.894690659),C
2023,3106200,1,32914,1,31525250,POINT (607119.9190780141 7807463.003679705),C
2023,3106200,1,10325,1,30280040,POINT (614317.3112741335 7798605.536278265),C
2023,3106200,1,32507,1,30180101,POINT (610498.3922693222 7796553.766112114),C
2023,3106200,1,32124,1,31150130,POINT (610055.6281230628 7801388.658372844),C
2023,3106200,1,25420,1,31655510,POINT (605809.9672250329 7811383.77367982),C
2023,3106200,1,15394,1,31920180,POINT (613856.9109482429 7801702.396921758),C
2023,3106200,1,14134,1,30421185,POINT (607212.7275937998 7795749.671243856),C
2023,3106200,1,22226,1,30668300,POINT (601172.9318765709 7787872.744355565),C
2023,3106200,1,28224,1,30668150,POINT (601324.532757653 7788499.917371652),C
2023,3106200,1,33147,1,31060480,POINT (615102.6235316786 7800075.294833766),C
2023,3106200,1,23915,1,31340060,POINT (605258.2149131343 7802632.231087277),C
2023,3106200,1,32990,1,30840300,POINT (604661.3802954332 7800362.654898917),C
2023,3106200,1,17494,1,30220220,POINT (612927.4079991874 7794753.511744095),C
2023,3106200,1,25993,1,30622585,POINT (606291.5831430492 7789076.595943672),C
2023,3106200,1,13405,1,31578040,POINT (604528.0974885556 7809142.06244023),C
2023,3106200,1,31012,1,31573100,POINT (606748.3321295874 7807594.9896080755),C
2023,3106200,1,29301,1,31610070,POINT (608490.1133745444 7809169.368116939),C
2023,3106200,1,13596,1,31844270,POINT (613748.1691120495 7806135.0026303455),C
2023,3106200,1,14126,1,30662390,POINT (600240.3696673532 7789458.032072952),C
2023,3106200,1,14126,1,31310240,POINT (606931.7425255117 7802302.940028834),C
2023,3106200,1,14126,1,30190110,POINT (610020.6128987402 7796908.619789165),C
2023,3106200,1,14126,1,30881450,POINT (603372.1335703335 7800432.953487563),C
2023,3106200,1,14126,1,30190003,POINT (610017.5978690815 7796838.669406331),C
2023,3106200,1,14126,1,31540190,POINT (605556.7927534641 7807277.723088235),C
2023,3106200,1,14126,1,30494010,POINT (608053.8775614905 7793117.592356807),C
2023,3106200,1,14126,1,30140003,POINT (611802.9756379431 7795934.987776488),C
2023,3106200,1,14126,1,30280330,POINT (614452.3173100846 7797910.980032291),C
2023,3106200,1,14126,1,30140087,POINT (610507.7829244366 7796118.922975965),C
2023,3106200,1,14126,1,30640070,POINT (602186.9622160551 7790830.181816423),C
2023,3106200,1,14126,1,30170050,POINT (609526.6715491452 7795643.907274347),C
2023,3106200,1,14126,1,30330110,POINT (610844.4042039488 7794339.640926892),C
2023,3106200,1,20711,2,30532230,POINT (604114.6292818639 7794453.639841104),C
2023,3106200,1,31012,2,30180124,POINT (610433.9953644231 7795845.833775811),C
2023,3106200,1,18130,2,30820272,POINT (604815.9090273551 7798316.57051305),C
2023,3106200,1,23915,2,31565312,POINT (608025.4451742532 7807192.156222668),C
2023,3106200,1,13511,2,30644153,POINT (602566.1055348092 7788752.390638903),C
2023,3106200,1,28224,2,31810280,POINT (611893.3296851609 7803377.569169767),C
2023,3106200,1,15394,2,31950620,POINT (615401.0438267268 7803533.462495832),C
2023,3106200,1,22293,2,31565120,POINT (608111.7308205375 7806106.6365186665),C
2023,3106200,1,23915,2,30431285,POINT (607559.7348435299 7795059.392052592),C
2023,3106200,1,10911,2,30640090,POINT (602936.0953938077 7790495.785255728),C
2023,3106200,1,25993,2,31975275,POINT (615922.561241381 7804429.448589625),C
2023,3106200,1,31012,2,30830440,POINT (603720.9520781807 7799623.645789921),C
2023,3106200,1,22293,2,30810160,POINT (605922.6061108521 7799050.541195929),C
2023,3106200,1,16226,2,31970408,POINT (617310.2571980342 7804367.358091307),C
2023,3106200,1,29301,2,30810110,POINT (606236.9425964688 7799378.081250254),C
2023,3106200,1,10911,2,30330210,POINT (610941.1352526735 7794547.136265645),C
2023,3106200,1,25420,2,31985203,POINT (614778.9310066056 7803939.555770636),C
2023,3106200,1,18229,2,31015176,POINT (612269.2352089798 7797579.411025785),C
2023,3106200,1,31012,2,30390090,POINT (607122.2197880353 7788102.524888249),C
2023,3106200,1,25390,2,30662060,POINT (600432.9959300732 7789229.748579523),C
2023,3106200,1,25420,2,31140230,POINT (611585.1407145234 7799651.192462837),C
2023,3106200,1,18113,2,30285010,POINT (615232.0656480633 7798301.268189171),C
2023,3106200,1,32507,2,30441036,POINT (609154.3731103084 7795270.465264007),C
2023,3106200,1,25390,2,30730500,POINT (605970.3254027179 7797761.954305671),C
2023,3106200,1,31012,2,30870030,POINT (604229.3864763764 7798077.978317745),C
2023,3106200,1,32507,2,31520100,POINT (608263.0158686865 7807926.983414673),C
2023,3106200,1,14118,2,30720270,POINT (607328.9574174018 7797210.435955943),C
2023,3106200,1,33147,2,31330430,POINT (605399.8550685986 7800590.12580206),C
2023,3106200,1,32507,2,31580140,POINT (604914.9679642086 7808439.270052721),C
2023,3106200,1,33295,2,31540360,POINT (606129.120018418 7807086.382036728),C
2023,3106200,1,32507,2,30431320,POINT (607859.6174641392 7794605.180845284),C
2023,3106200,1,33147,2,31842000,POINT (612235.2671172565 7806640.203143565),C
2023,3106200,1,25322,2,30644220,POINT (602863.5199140181 7789278.310646024),C
2023,3106200,1,29506,2,30690020,POINT (599326.7857133825 7790631.366809814),C
2023,3106200,1,31012,2,31746010,POINT (611218.4426583223 7809636.350823906),C
2023,3106200,1,10911,2,30140084,POINT (611423.8038610768 7795883.166026878),C
2023,3106200,1,25438,2,31010410,POINT (614029.9908230115 7797743.875632287),C
2023,3106200,1,18130,2,30730070,POINT (606212.531818509 7796947.148574159),C
2023,3106200,1,10911,2,30140150,POINT (611326.4606746403 7795120.491506584),C
2023,3106200,1,29433,2,30532190,POINT (604102.1331950178 7794553.22797283),C
2023,3106200,1,25420,2,31846210,POINT (614123.3798910162 7806477.745976768),C
2023,3106200,1,32990,2,30710080,POINT (610147.5482201118 7797491.075425779),C
2023,3106200,1,33147,2,31230570,POINT (609437.1116652715 7799508.4198984485),C
2023,3106200,1,33295,2,31070130,POINT (615041.174454518 7800604.09442462),C
2023,3106200,1,15394,2,31846080,POINT (613961.5168571771 7806249.637378548),C
2023,3106200,1,18130,2,30421379,POINT (607397.2695104585 7794566.30130679),C
2023,3106200,1,32400,2,30550008,POINT (606855.2959769105 7794698.557904927),C
2023,3106200,1,10911,2,31990150,POINT (616052.399489766 7804469.656732915),C
2023,3106200,1,28224,2,30810000,POINT (606748.5182189122 7799645.723718284),C
2023,3106200,1,32990,2,30660316,POINT (602509.8013134995 7789160.339535266),C
2023,3106200,1,10911,2,31210430,POINT (609328.7827105529 7798275.712424381),C
