,id_domicilio,id_zona,tipologia_domicilio,regime_ocupacao,quantidade_bicicletas,quantidade_motos,quantidade_moradores,quantidade_familias,fator_expansao,quantidade_automoveis,id_municipio
28602,22104,5043,Domicílio Isolado (casa),Própria paga,0,0,2,1,101.33,0,3118601
28603,22105,5053,Domicílio Isolado (casa),Própria paga,0,0,3,1,88.51,0,3118601
28604,22107,5053,Domicílio Isolado (casa),Própria paga,1,0,5,1,88.51,0,3118601
28605,22108,5053,Domicílio Isolado (casa),Cedida ou emprestada,0,0,5,1,88.51,1,3118601
28606,22109,5053,Domicílio Isolado (casa),Própria paga,0,0,6,1,88.51,3,3118601
28607,22118,5322,Domicílio Isolado (casa),Própria paga,0,0,3,1,55.38,2,3118601
28608,22119,5322,Domicílio Isolado (casa),Própria paga,0,0,5,1,55.38,0,3118601
28609,22120,5322,Domicílio Isolado (casa),Própria paga,0,0,3,1,55.38,0,3118601
28610,22121,5322,Domicílio Isolado (casa),Cedida ou emprestada,0,0,3,1,55.38,0,3118601
28611,22122,5322,Domicílio Isolado (casa),Própria paga,0,0,3,1,55.38,0,3118601
28612,22123,5322,Domicílio Isolado (casa),Alugada,0,0,5,1,55.38,0,3118601
28613,22124,5322,Domicílio Isolado (casa),Própria paga,0,0,6,1,55.38,0,3118601
28614,22125,5322,Domicílio Isolado (casa),Própria paga,1,0,4,1,55.38,0,3118601
28615,22126,5044,Domicílio Isolado (casa),Própria paga,2,0,4,1,3.12,0,3118601
28616,22127,5044,Domicílio Isolado (casa),Própria paga,1,0,4,1,3.12,0,3118601
28617,22128,5044,Domicílio Isolado (casa),Própria paga,0,0,4,1,3.12,1,3118601
28618,22129,5053,Domicílio Isolado (casa),Própria paga,0,0,2,1,88.51,1,3118601
28619,22130,5053,Domicílio Isolado (casa),Própria paga,0,0,4,1,88.51,1,3118601
28620,22132,5053,Domicílio Isolado (casa),Própria paga,0,0,2,1,88.51,0,3118601
28621,22133,5053,Domicílio Isolado (casa),Própria paga,0,0,2,1,88.51,0,3118601
28622,22134,5053,Domicílio Isolado (casa),Própria paga,0,0,1,1,88.51,0,3118601
28623,22135,5053,Domicílio Isolado (casa),Própria paga,0,0,2,1,88.51,0,3118601
28624,22136,5057,Domicílio Isolado (casa),Própria paga,2,0,4,1,19.87,0,3118601
28625,22137,5057,Domicílio Isolado (casa),Própria paga,0,0,3,1,19.87,0,3118601
28626,22138,5057,Domicílio Isolado (casa),Própria paga,0,0,1,1,19.87,1,3118601
28627,22139,5321,Domicílio Isolado (casa),Própria paga,0,0,5,1,60.89,0,3118601
28628,22140,5321,Domicílio Isolado (casa),Própria paga,0,0,5,1,60.89,1,3118601
28629,22141,5321,Domicílio Isolado (casa),Própria paga,0,0,3,1,60.89,1,3118601
28630,22142,5321,Condomínio vertical (prédio de apartamentos),Alugada,0,0,4,1,60.89,1,3118601
28631,22143,5321,Domicílio Isolado (casa),Própria paga,0,0,4,1,60.89,1,3118601
28632,22144,5330,Domicílio Isolado (casa),Própria paga,0,0,2,1,70.0,0,3118601
28633,22145,5330,Domicílio Isolado (casa),Própria paga,0,0,2,1,70.0,1,3118601
28634,22146,5330,Domicílio Isolado (casa),Própria paga,0,0,2,1,70.0,0,3118601
28635,22147,5330,Domicílio Isolado (casa),Própria paga,0,1,6,1,70.0,2,3118601
28636,22148,5330,Domicílio Isolado (casa),Alugada,0,0,5,1,70.0,0,3118601
28637,22169,5053,Domicílio Isolado (casa),Própria paga,1,1,2,1,88.51,1,3118601
28638,22170,5053,Domicílio Isolado (casa),Própria paga,0,0,4,1,88.51,0,3118601
28639,22171,5053,Domicílio Isolado (casa),Própria paga,0,0,5,1,88.51,0,3118601
28640,22172,5053,Domicílio Isolado (casa),Alugada,0,0,4,1,88.51,0,3118601
28641,22173,5057,Domicílio Isolado (casa),Própria paga,0,1,5,1,19.87,0,3118601
28642,22174,5057,Domicílio Isolado (casa),Própria paga,0,0,4,1,19.87,0,3118601
28643,22175,5040,Domicílio Isolado (casa),Própria paga,0,0,3,1,63.11,1,3118601
28644,22176,5040,Domicílio Isolado (casa),Própria paga,0,0,5,1,63.11,3,3118601
28645,22177,5040,Domicílio Isolado (casa),Própria paga,0,0,3,1,63.11,0,3118601
28646,22178,5040,Domicílio Isolado (casa),Própria paga,0,0,6,1,63.11,2,3118601
28647,22180,5329,Domicílio Isolado (casa),Própria paga,0,0,7,1,53.27,3,3118601
28648,22181,5329,Domicílio Isolado (casa),Própria paga,0,1,4,1,53.27,3,3118601
28649,22183,5329,Domicílio Isolado (casa),Própria paga,0,0,1,1,53.27,1,3118601
28650,22184,5329,Domicílio Isolado (casa),Própria paga,0,0,4,1,53.27,1,3118601
28651,22187,5331,Domicílio Isolado (casa),Própria paga,0,0,5,1,56.71,1,3118601
28652,22188,5331,Domicílio Isolado (casa),Alugada,0,0,5,1,56.71,0,3118601
28653,22190,5331,Domicílio Isolado (casa),Própria paga,0,0,2,1,56.71,1,3118601
28654,22191,5331,Domicílio Isolado (casa),Alugada,0,0,3,1,56.71,0,3118601
28655,22192,5331,Domicílio Isolado (casa),Própria paga,0,0,2,1,56.71,1,3118601
28656,22193,5331,Domicílio Isolado (casa),Própria paga,0,0,2,1,56.71,1,3118601
28657,22195,5043,Domicílio Isolado (casa),Própria paga,0,0,1,1,101.33,0,3118601
28658,22198,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,0,3118601
28659,22210,5329,Domicílio Isolado (casa),Própria paga,0,0,3,1,53.27,2,3118601
28660,22211,5329,Domicílio Isolado (casa),Própria paga,0,0,4,1,53.27,0,3118601
28661,22212,5329,Domicílio Isolado (casa),Própria paga,0,0,3,1,53.27,2,3118601
28662,22213,5329,Domicílio Isolado (casa),Própria paga,1,1,4,1,53.27,2,3118601
28663,22214,5331,Domicílio Isolado (casa),Própria paga,2,0,6,1,56.71,2,3118601
28664,22215,5331,Domicílio Isolado (casa),Própria paga,0,0,4,1,56.71,1,3118601
28665,22216,5331,Domicílio Isolado (casa),Própria paga,0,0,3,1,56.71,1,3118601
28666,22217,5331,Domicílio Isolado (casa),Própria paga,0,0,4,1,56.71,1,3118601
28667,22218,5331,Domicílio Isolado (casa),Própria paga,0,0,2,1,56.71,1,3118601
28668,22219,5331,Domicílio Isolado (casa),Própria paga,0,0,1,1,56.71,0,3118601
28669,22220,5331,Domicílio Isolado (casa),Própria paga,1,0,4,1,56.71,2,3118601
28670,22221,5331,Domicílio Isolado (casa),Própria paga,0,0,4,1,56.71,1,3118601
28671,22222,5043,Domicílio Isolado (casa),Própria paga,0,0,7,1,101.33,1,3118601
28672,22223,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,1,3118601
28673,22224,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,0,3118601
28674,22225,5043,Domicílio Isolado (casa),Própria paga,0,0,3,1,101.33,0,3118601
28675,22226,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,0,3118601
28676,22227,5043,Domicílio Isolado (casa),Invadida,0,0,4,1,101.33,0,3118601
28677,22228,5043,Domicílio Isolado (casa),Cedida ou emprestada,0,0,3,1,101.33,1,3118601
28678,22229,5045,Domicílio Isolado (casa),Própria paga,0,0,3,1,4.65,0,3118601
28679,22231,5045,Domicílio Isolado (casa),Própria paga,0,0,3,1,4.65,1,3118601
28680,22232,5045,Domicílio Isolado (casa),Própria paga,0,0,4,1,4.65,1,3118601
28681,22233,5045,Domicílio Isolado (casa),Própria paga,0,0,3,1,4.65,1,3118601
28682,22235,5045,Domicílio Isolado (casa),Própria paga,0,0,3,1,4.65,0,3118601
28683,22236,5051,Domicílio Isolado (casa),Própria paga,0,0,5,1,30.45,1,3118601
28684,22237,5051,Domicílio Isolado (casa),Própria paga,0,0,2,1,30.45,1,3118601
28685,22238,5330,Condomínio horizontal (condomínio de casas),Própria paga,0,0,4,1,70.0,2,3118601
28686,22240,5330,Domicílio Isolado (casa),Própria paga,0,0,3,1,70.0,1,3118601
28687,22242,5330,Domicílio Isolado (casa),Alugada,0,0,10,1,70.0,0,3118601
28688,22244,5322,Domicílio Isolado (casa),Própria paga,0,0,3,1,55.38,1,3118601
28689,22245,5322,Domicílio Isolado (casa),Alugada,4,0,4,1,55.38,1,3118601
28690,22246,5322,Domicílio Isolado (casa),Própria paga,0,0,2,1,55.38,1,3118601
28691,22247,5322,Domicílio Isolado (casa),Própria paga,0,0,3,1,55.38,0,3118601
28692,22250,5322,Domicílio Isolado (casa),Alugada,0,0,6,1,55.38,0,3118601
28693,22251,5322,Domicílio Isolado (casa),Cedida ou emprestada,0,0,3,1,55.38,0,3118601
28694,22254,5043,Domicílio Isolado (casa),Própria paga,0,0,3,1,101.33,0,3118601
28695,22255,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,0,3118601
28696,22256,5043,Domicílio Isolado (casa),Própria paga,0,0,5,1,101.33,0,3118601
28697,22258,5045,Domicílio Isolado (casa),Própria paga,0,0,2,1,4.65,0,3118601
28698,22259,5045,Domicílio Isolado (casa),Própria paga,0,0,6,1,4.65,1,3118601
28699,22260,5045,Domicílio Isolado (casa),Própria paga,0,0,5,1,4.65,1,3118601
28700,22261,5045,Domicílio Isolado (casa),Própria paga,0,0,4,1,4.65,1,3118601
28701,22265,5045,Domicílio Isolado (casa),Própria paga,0,0,3,1,4.65,0,3118601
28702,22268,5321,Domicílio Isolado (casa),Própria paga,0,0,5,1,60.89,1,3118601
28703,22269,5321,Domicílio Isolado (casa),Alugada,0,0,4,1,60.89,1,3118601
28704,22270,5321,Domicílio Isolado (casa),Alugada,0,0,6,1,60.89,0,3118601
28705,22271,5321,Condomínio horizontal (condomínio de casas),Própria paga,1,0,2,1,60.89,0,3118601
28706,22272,5321,Domicílio Isolado (casa),Própria paga,0,0,3,1,60.89,0,3118601
28707,22275,5322,Domicílio Isolado (casa),Própria paga,0,0,1,1,55.38,0,3118601
28708,22276,5322,Domicílio Isolado (casa),Própria paga,0,0,5,1,55.38,1,3118601
28709,22277,5322,Domicílio Isolado (casa),Alugada,0,0,3,1,55.38,0,3118601
28710,22278,5322,Domicílio Isolado (casa),Própria paga,0,0,3,1,55.38,0,3118601
28711,22279,5322,Domicílio Isolado (casa),Própria paga,0,0,3,1,55.38,0,3118601
28712,22280,5322,Domicílio Isolado (casa),Alugada,0,0,5,1,55.38,0,3118601
28713,22281,5322,Domicílio Isolado (casa),Alugada,0,0,2,1,55.38,1,3118601
28714,22282,5043,Domicílio Isolado (casa),Alugada,0,0,2,1,101.33,0,3118601
28715,22284,5043,Domicílio Isolado (casa),Própria paga,0,0,3,1,101.33,0,3118601
28716,22286,5043,Domicílio Isolado (casa),Alugada,0,0,2,1,101.33,0,3118601
28717,22289,5046,Domicílio Isolado (casa),Própria paga,0,0,4,1,42.62,0,3118601
28718,22308,5026,Domicílio Isolado (casa),Alugada,0,0,6,1,95.0,0,3118601
28719,22309,5026,Domicílio Isolado (casa),Própria paga,0,0,5,1,95.0,0,3118601
28720,22311,5026,Domicílio Isolado (casa),Própria paga,0,1,2,1,95.0,0,3118601
28721,22312,5004,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,61.62,1,3118601
28722,22314,5043,Domicílio Isolado (casa),Própria paga,0,0,1,1,101.33,0,3118601
28723,22315,5043,Domicílio Isolado (casa),Própria paga,0,0,3,1,101.33,0,3118601
28724,22316,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,0,3118601
28725,22317,5043,Domicílio Isolado (casa),Própria paga,1,0,1,1,101.33,0,3118601
28726,22318,5043,Domicílio Isolado (casa),Própria paga,0,0,2,1,101.33,0,3118601
28727,22319,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,0,3118601
28728,22320,5043,Domicílio Isolado (casa),Própria paga,0,0,1,1,101.33,0,3118601
28729,22321,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,2,3118601
28730,22322,5043,Domicílio Isolado (casa),Própria paga,0,0,6,1,101.33,1,3118601
28731,22323,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,0,3118601
28732,22325,5051,Domicílio Isolado (casa),Própria paga,1,0,2,1,30.45,0,3118601
28733,22326,5051,Domicílio Isolado (casa),Própria paga,1,0,6,1,30.45,0,3118601
28734,22328,5051,Domicílio Isolado (casa),Própria paga,0,0,1,1,30.45,0,3118601
28735,22329,5321,Domicílio Isolado (casa),Própria paga,0,0,5,1,60.89,1,3118601
28736,22330,5321,Domicílio Isolado (casa),Alugada,1,0,2,2,60.89,1,3118601
28737,22331,5321,Domicílio Isolado (casa),Própria paga,2,0,4,1,60.89,0,3118601
28738,22332,5321,Domicílio Isolado (casa),Própria paga,1,0,4,1,60.89,3,3118601
28739,22333,5321,Domicílio Isolado (casa),Própria paga,0,0,3,1,60.89,3,3118601
28740,22334,5013,Domicílio Isolado (casa),Própria paga,0,0,6,1,91.92,1,3118601
28741,22335,5013,Domicílio Isolado (casa),Própria paga,0,0,5,1,91.92,0,3118601
28742,22336,5013,Domicílio Isolado (casa),Própria paga,0,0,2,1,91.92,0,3118601
28743,22339,5013,Domicílio Isolado (casa),Própria paga,0,0,1,1,91.92,0,3118601
28744,22340,5013,Domicílio Isolado (casa),Própria paga,0,1,3,1,91.92,0,3118601
28745,22341,5013,Domicílio Isolado (casa),Cedida ou emprestada,0,0,3,1,91.92,0,3118601
28746,22343,5004,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,0,4,1,61.62,0,3118601
28747,22344,5004,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,61.62,0,3118601
28748,22345,5004,Condomínio vertical (prédio de apartamentos),Alugada,0,0,3,1,61.62,1,3118601
28749,22347,5063,Domicílio Isolado (casa),Própria em pagamento,0,0,5,1,59.56,1,3118601
28750,22348,5063,Domicílio Isolado (casa),Própria em pagamento,0,0,4,1,59.56,1,3118601
28751,22349,5063,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,59.56,1,3118601
28752,22350,5063,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,0,2,1,59.56,0,3118601
28753,22351,5063,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,0,4,1,59.56,1,3118601
28754,22352,5063,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,0,3,1,59.56,0,3118601
28755,22353,5063,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,0,2,1,59.56,1,3118601
28756,22354,5063,Domicílio Isolado (casa),Alugada,0,0,2,1,59.56,1,3118601
28757,22355,5063,Domicílio Isolado (casa),Própria paga,0,0,2,1,59.56,2,3118601
28758,22356,5063,Domicílio Isolado (casa),Própria paga,0,0,5,1,59.56,1,3118601
28759,22357,5063,Domicílio Isolado (casa),Própria paga,0,0,4,1,59.56,0,3118601
28760,22358,5063,Domicílio Isolado (casa),Própria paga,0,0,4,1,59.56,1,3118601
28761,22359,5063,Domicílio Isolado (casa),Própria paga,0,0,2,1,59.56,0,3118601
28762,22360,5063,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,1,2,1,59.56,0,3118601
28763,22362,5321,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,60.89,1,3118601
28764,22364,5321,Domicílio Isolado (casa),Alugada,0,1,3,1,60.89,2,3118601
28765,22365,5321,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,3,1,60.89,3,3118601
28766,22367,5321,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,3,1,60.89,1,3118601
28767,22368,5329,Domicílio Isolado (casa),Própria paga,0,0,5,1,53.27,1,3118601
28768,22369,5329,Domicílio Isolado (casa),Própria paga,0,1,5,1,53.27,2,3118601
28769,22370,5329,Domicílio Isolado (casa),Própria paga,1,0,4,1,53.27,1,3118601
28770,22371,5329,Domicílio Isolado (casa),Própria paga,0,0,3,1,53.27,1,3118601
28771,22372,5329,Domicílio Isolado (casa),Própria paga,0,0,4,1,53.27,1,3118601
28772,22373,5329,Domicílio Isolado (casa),Alugada,1,0,4,1,53.27,1,3118601
28773,22374,5329,Domicílio Isolado (casa),Própria paga,0,0,4,1,53.27,2,3118601
28774,22375,5043,Domicílio Isolado (casa),Própria paga,0,0,2,1,101.33,1,3118601
28775,22376,5043,Domicílio Isolado (casa),Própria paga,0,0,1,1,101.33,0,3118601
28776,22377,5043,Domicílio Isolado (casa),Própria paga,1,0,4,1,101.33,1,3118601
28777,22378,5043,Domicílio Isolado (casa),Própria paga,0,0,4,1,101.33,0,3118601
28778,22379,5043,Domicílio Isolado (casa),Própria paga,1,0,5,1,101.33,0,3118601
28779,22380,5043,Domicílio Isolado (casa),Própria paga,0,0,3,1,101.33,0,3118601
28780,22381,5043,Domicílio Isolado (casa),Própria paga,0,0,3,1,101.33,0,3118601
28781,22382,5045,Domicílio Isolado (casa),Própria paga,0,0,4,1,4.65,0,3118601
28782,22383,5045,Domicílio Isolado (casa),Própria paga,0,0,4,1,4.65,0,3118601
28783,22385,5045,Domicílio Isolado (casa),Própria paga,1,0,3,1,4.65,0,3118601
28784,22386,5045,Domicílio Isolado (casa),Própria paga,1,0,5,1,4.65,0,3118601
28785,22387,5045,Domicílio Isolado (casa),Própria paga,1,0,4,1,4.65,2,3118601
28786,22388,5045,Domicílio Isolado (casa),Própria paga,0,0,3,1,4.65,0,3118601
28787,22389,5051,Domicílio Isolado (casa),Própria paga,0,0,2,1,30.45,0,3118601
28788,22390,5051,Domicílio Isolado (casa),Alugada,0,1,4,1,30.45,0,3118601
28789,22392,5320,Domicílio Isolado (casa),Própria paga,0,0,3,1,47.37,2,3118601
28790,22393,5320,Domicílio Isolado (casa),Própria paga,0,0,1,1,47.37,0,3118601
28791,22394,5320,Domicílio Isolado (casa),Própria paga,4,0,4,1,47.37,2,3118601
28792,22395,5320,Domicílio Isolado (casa),Própria paga,0,0,2,1,47.37,0,3118601
28793,22396,5320,Domicílio Isolado (casa),Própria paga,2,0,3,1,47.37,1,3118601
28794,22398,1138,Domicílio Isolado (casa),Alugada,0,0,2,1,67.26,0,3106200
28795,22399,1138,Domicílio Isolado (casa),Própria paga,0,0,2,1,67.26,0,3106200
28796,22402,1133,Domicílio Isolado (casa),Própria paga,0,0,2,1,58.6,0,3106200
28797,22406,1055,Domicílio Isolado (casa),Própria paga,0,0,3,1,10.6,3,3106200
28798,22407,1055,Domicílio Isolado (casa),Própria paga,0,0,2,1,10.6,2,3106200
28799,22408,1018,Condomínio vertical (prédio de apartamentos),Alugada,0,0,2,1,43.6,0,3106200
28800,22409,1055,Domicílio Isolado (casa),Própria paga,0,2,2,1,10.6,2,3106200
28801,22411,1050,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,1,1,123.11,0,3106200
28802,22412,1050,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,3,1,123.11,1,3106200
28803,22413,1027,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,71.93,1,3106200
28804,22414,1135,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,3,1,69.43,1,3106200
28805,22415,1135,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,69.43,0,3106200
28806,22416,1138,Domicílio Isolado (casa),Própria paga,0,0,7,1,67.26,0,3106200
28807,22417,1133,Domicílio Isolado (casa),Própria paga,2,0,6,1,58.6,0,3106200
28808,22418,1133,Domicílio Isolado (casa),Própria paga,0,0,3,1,58.6,3,3106200
28809,22421,1055,Domicílio Isolado (casa),Própria paga,0,0,4,1,10.6,3,3106200
28810,22422,1033,"Domicílio rural (sítio, fazenda, chácara)",Própria paga,5,0,5,1,23.5,2,3106200
28811,22423,1055,Domicílio Isolado (casa),Própria paga,0,0,3,1,10.6,2,3106200
28812,22426,1050,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,1,1,123.11,1,3106200
28813,22427,1074,Condomínio vertical (prédio de apartamentos),Alugada,0,1,3,1,54.7,2,3106200
28814,22428,1074,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,54.7,2,3106200
28815,22429,1074,"Domicílio rural (sítio, fazenda, chácara)",Própria paga,0,0,2,1,54.7,1,3106200
28816,22430,1027,Condomínio vertical (prédio de apartamentos),Própria paga,1,0,2,1,71.93,2,3106200
28817,22431,1027,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,71.93,1,3106200
28818,22432,1027,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,71.93,1,3106200
28819,22434,1135,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,3,1,69.43,1,3106200
28820,22435,1135,Domicílio Isolado (casa),Própria paga,0,0,4,1,69.43,1,3106200
28821,22437,1135,Domicílio Isolado (casa),Própria paga,2,0,2,2,69.43,0,3106200
28822,22440,1033,Domicílio Isolado (casa),Própria paga,2,0,5,1,23.5,3,3106200
28823,22441,1018,Condomínio vertical (prédio de apartamentos),Alugada,1,0,1,1,43.6,0,3106200
28824,22442,1018,Condomínio vertical (prédio de apartamentos),Alugada,1,0,1,1,43.6,1,3106200
28825,22444,1074,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,1,1,1,54.7,1,3106200
28826,22445,1027,Condomínio vertical (prédio de apartamentos),Própria paga,1,0,4,1,71.93,2,3106200
28827,22448,1049,Domicílio Isolado (casa),Própria paga,0,0,4,1,69.93,1,3106200
28828,22449,1049,Domicílio Isolado (casa),Própria paga,1,2,2,1,69.93,5,3106200
28829,22451,1033,Domicílio Isolado (casa),Própria paga,0,3,3,1,23.5,3,3106200
28830,22452,1033,Domicílio Isolado (casa),Própria paga,2,0,5,1,23.5,3,3106200
28831,22453,1055,Domicílio Isolado (casa),Própria paga,0,0,3,1,10.6,1,3106200
28832,22454,1055,Domicílio Isolado (casa),Própria paga,0,0,5,1,10.6,4,3106200
28833,22455,1055,Domicílio Isolado (casa),Própria paga,0,0,3,1,10.6,2,3106200
28834,22456,1050,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,3,1,123.11,2,3106200
28835,22457,1050,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,1,1,123.11,0,3106200
28836,22459,1074,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,0,4,1,54.7,1,3106200
28837,22460,1050,Condomínio vertical (prédio de apartamentos),Alugada,0,0,3,1,123.11,2,3106200
28838,22462,1027,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,1,1,71.93,0,3106200
28839,22463,1027,Condomínio vertical (prédio de apartamentos),Própria paga,0,0,2,1,71.93,1,3106200
28840,22464,1049,Domicílio Isolado (casa),Própria paga,1,0,1,1,69.93,2,3106200
